사업장명,업종구분소분류,상세영업상태명,소재지전체주소,도로명전체주소,Reviews,stars,n_reviews,n_stars,소재지,법정동,위도,경도
차뜨락,카페,영업,제주특별자치도 서귀포시 대정읍 하모리 1082-9 ,제주특별자치도 서귀포시 대정읍 신영로36번길 71,6,4.7,64,4.63,서귀포시,대정,33.2208170815054, 126.249024928915
피자헛서귀포,패스트푸드,영업,"제주특별자치도 서귀포시 동홍동 116-9 , 1층 ","제주특별자치도 서귀포시 일주동로 8590, 1층 (동홍동)",4,3.6,214,4.42,서귀포시,서귀포,33.2549788274856, 126.570452422788
이디야커피제주중문,카페,영업,제주특별자치도 서귀포시 색달동 2629 ,"제주특별자치도 서귀포시 중문관광로 42, 1층 (색달동)",1,0.0,187,4.35,서귀포시,중문,33.2548548576598, 126.409261291748
커피에반하다서귀포올레시장,카페,영업,제주특별자치도 서귀포시 서귀동 272-51 ,"제주특별자치도 서귀포시 중정로73번길 8, 1층 (서귀동)",1,0.0,437,4.35,서귀포시,서귀포,33.2488141911615, 126.56417801075
맘스터치표선,패스트푸드,영업,제주특별자치도 서귀포시 표선면 표선리 1806-1 ,제주특별자치도 서귀포시 표선면 표선중앙로 8-4,0,3.0,152,4.56,서귀포시,표선,33.3319029523363, 126.829044766151
더리터중앙,카페,영업,"제주특별자치도 서귀포시 서귀동 284-3 , 1층 ","제주특별자치도 서귀포시 중앙로 92, 1층 (서귀동)",0,3.0,63,4.4,서귀포시,서귀포,33.2528591574338, 126.561607892756
스타벅스서귀포DT,카페,영업,제주특별자치도 서귀포시 강정동 246 ,"제주특별자치도 서귀포시 일주서로 11,  (강정동)",92,3.1,4072,4.49,서귀포시,중문,33.2495388714609, 126.506648264978
스타벅스 제주중문DT,카페,영업,제주특별자치도 서귀포시 색달동 2476-1 ,"제주특별자치도 서귀포시 천제연로 95, 1~2층 (색달동)",88,3.1,3354,4.49,서귀포시,중문,33.255226782865, 126.415905016799
쉬멍가,카페,영업,제주특별자치도 서귀포시 서귀동 275-34 ,제주특별자치도 서귀포시 중정로73번길 11 (서귀동),8,4.0,852,4.24,서귀포시,서귀포,33.2490249435392, 126.56377832054
어떤바람,카페,영업,제주특별자치도 서귀포시 안덕면 사계리 2830-1 ,제주특별자치도 서귀포시 안덕면 산방로 374,27,4.8,124,4.63,서귀포시,안덕,33.2316724194526, 126.296942891169
띠아모동홍,카페,영업,제주특별자치도 서귀포시 동홍동 437-1 ,제주특별자치도 서귀포시 동홍중앙로 64 (동홍동),0,4.5,80,4.41,서귀포시,서귀포,33.2564397773197, 126.572294860471
이디야커피성읍,카페,영업,제주특별자치도 서귀포시 표선면 성읍리 2381 ,제주특별자치도 서귀포시 표선면 번영로 2644,0,5.0,470,4.35,서귀포시,표선,33.3991414600619, 126.785098174903
레이지,카페,영업,제주특별자치도 서귀포시 안덕면 사계리 177-5 ,제주특별자치도 서귀포시 안덕면 산방로 208,18,3.5,201,4.45,서귀포시,안덕,33.2364301581869, 126.312884485305
60빈스,카페,영업,제주특별자치도 서귀포시 호근동 404-2 ,제주특별자치도 서귀포시 태평로120번길 29-2 (호근동),29,3.8,731,4.35,서귀포시,서귀포,33.2414127880552, 126.536686773685
